0.1010945	7.221879e-13	0.1049095	0.01079844	3.476288e-10
0.7131552	0.8869074	0.01307623	0.0001688488	6.215462e-05
0.09545539	0.9739515	0.1396074	0.4084991	0.8206168
2.729297e-12	0.7392285	7.774091e-05	8.32898e-08	0.9537503
0.9651809	5.808635e-05	0.0001669727	0.0002175993	0.1036757
0.9738437	0.01600959	0.08545617	0.3217048	6.798867e-12
0.4156679	0.0005437716	1.2997e-09	0.9456979	0.6689009
0.0002115676	4.224917e-05	0.0001075766	0.1105367	0.9724845
0.1156087	0.4223148	0.2233853	5.603585e-12	0.494599
0.001392912	2.933355e-07	0.8591129	0.4655218	0.009963444
0.00186929	0.0001503058	0.8414488	0.9717693	0.2120038
0.4032841	0.3197471	3.517506e-11	0.4821379	0.001049579
3.849342e-09	0.668753	0.814519	0.0006792053	0.0003300966
0.000134812	0.0948366	0.9725429	0.1060014	0.9507908
0.4526489	1.332397e-11	0.2144728	0.0008776414	4.153509e-12
0.9757721	0.8019524	0.002249744	2.426299e-05	0.0001038663
0.0913026	NA	0.04302369	0.1797667	0.06818377
2.129092e-14	0.6396952	0.0005073439	1.226202e-07	0.1812612
0.4421822	0.007029869	2.22859e-05	3.23103e-06	0.4616973
0.9723892	0.05554305	0.7784223	0.6087418	9.363275e-15
0.690398	0.005085411	7.465627e-10	0.8070281	0.287757
0.008423406	0.0001527955	1.001239e-05	0.1154775	0.9738695
0.1961428	0.206724	0.4063231	3.577276e-08	0.8081719
0.0001335081	5.332342e-09	0.3735672	0.2474195	2.761269e-06
0.0009625829	2.7699e-05	0.08436402	0.9720419	0.1851419
0.3595864	0.1852971	9.049991e-12	0.2568598	0.6285526
4.733638e-09	0.5539812	0.6952382	0.02927924	4.475272e-05
0.001455401	0.5648076	0.9718427	0.04094768	0.3459986
0.7753151	2.887646e-10	0.7941793	0.01658636	6.900046e-09
0.6825991	0.1976671	0.0009669445	2.259651e-05	3.592859e-06
0.8826504	0.9737688	0.007809871	0.2569329	0.9063598
1.032469e-08	0.9634298	1.610345e-05	4.545672e-09	0.5961702
0.7430404	2.746196e-05	0.0006985436	1.499854e-05	0.2305361
0.972289	0.05422664	0.5286565	0.7198591	1.120082e-10
0.8762764	0.0004453128	9.975735e-11	0.3966842	0.5831196
0.001511534	0.0001721611	1.057406e-05	0.0739149	0.971979
0.03174297	0.2892973	0.9790496	7.703972e-11	0.7982322
0.00453518	8.366482e-06	0.755445	0.4438612	5.635248e-06
0.0004239554	4.894186e-06	0.1224511	0.9716824	0.3088594
0.188291	0.728845	7.666881e-12	0.6171875	0.006739444
7.523066e-06	0.6416756	0.9706181	0.0002223342	0.0001915108
8.414122e-05	0.09480106	0.973599	0.1325552	0.06261902
0.1706149	2.533377e-13	0.7457727	0.01096297	3.403581e-09
0.6449959	0.122513	5.9213e-05	0.01598184	0.001616679
0.09648189	0.974106	0.06752941	0.4686623	0.7178039
2.806739e-15	0.5141814	5.040805e-05	2.736295e-08	0.6651474
0.8718646	0.0009189186	0.005811992	0.0001428393	0.1201509
0.9737798	0.02302845	0.3436239	0.7325519	5.93787e-12
0.4592398	0.003937378	1.308161e-08	0.6847702	0.7150367
0.00307548	0.0001170637	2.705125e-05	0.08532439	0.97179
0.003185518	0.05354846	0.05177071	7.908353e-11	0.4019573
0.0005735505	1.578746e-07	0.6404337	0.5460717	0.001265336
0.0001582646	0.001412478	0.1230243	0.9724613	0.1335188
0.3960041	0.1517024	1.08848e-10	0.8587226	0.002975565
6.553262e-10	0.9456039	0.7821744	0.0118275	0.0001317558
8.792175e-06	0.09980306	0.9740644	0.03274437	0.544499
0.8738062	2.101079e-05	0.9463765	0.000341078	0.00107376
0.7065428	0.2393529	9.659796e-08	6.50202e-05	8.264943e-08
0.1301041	0.9735009	0.07460604	0.4186597	0.7391753
2.385722e-12	0.6239754	0.001066283	3.409511e-07	0.6237277
0.5956363	0.0005510036	0.0009723019	0.0003382804	0.1233602
NA	0.1808723	0.1598256	0.246103	6.163007e-10
0.5828528	0.0005799036	1.165913e-09	0.4499764	0.6270091
9.5838e-05	0.001629979	0.0001763676	0.9702037	0.9720459
0.07176071	0.1997563	0.7379518	1.365255e-10	0.8748546
0.0002194281	6.305323e-08	0.378221	0.4317965	3.474885e-05
0.0006641823	1.776077e-05	0.9566862	0.9717974	0.1390667
0.4040799	0.5626292	2.017594e-11	0.8070754	0.01218739
2.755501e-10	0.7428459	0.635712	0.002466297	0.001475046
8.937128e-05	0.9674297	0.9726501
